source	target	target_id
120	18th week post-fertilization human stage	HsapDv:0000055
15	Carnegie stage 07	HsapDv:0000013
30	Carnegie stage 13	HsapDv:0000020
60	Carnegie stage 23	HsapDv:0000030
90	13th week post-fertilization human stage	HsapDv:0000050
