source	target	target_id
290b	10x 3' transcription profiling	EFO:0030003
298c	10x 3' transcription profiling	EFO:0030003
302c	10x 3' transcription profiling	EFO:0030003
390c	10x 5' transcription profiling	EFO:0030004
417c	10x 5' transcription profiling	EFO:0030004
