source	target	target_id
10x_3'_v1	10x 3' v1	EFO:0009901
10x_3'_v2	10x 3' v2	EFO:0009899
10x_3'_v3	10x 3' v3	EFO:0009922
10x_5'_v1	10x 5' v1	EFO:0011025
10x_5'_v2	10x 5' v2	EFO:0009900
