source	target	target_id
large intestine	large intestine	UBERON:0000059
lung	lung	UBERON:0002048
minor salivary gland	minor salivary gland	UBERON:0001830
synovial membrane of synovial joint	synovial membrane of synovial joint	UBERON:0002018
