source	target	target_id
409b2	female	PATO:0000383
H9	female	PATO:0000383
Hoik1	female	PATO:0000383
Kucg2	male	PATO:0000384
Sc102a1	male	PATO:0000384
Sojd3	female	PATO:0000383
Wibj2	female	PATO:0000383
